IDX__global,IDX__step,IDX__sub_step,TARG__EM_price,FUTU__EM_load_f,FUTU__EM_solar_f,FUTU__EM_wind_f,CONST__wd_sin,CONST__wd_cos,CONST__mnth_sin,CONST__mnth_cos,CONST__yd_sin,CONST__yd_cos,Hour,Date
13348,556,4,34.6,4700.0,0.0,2233.0,0.781831,0.62349,-0.5,-0.866025,-0.196673,-0.980469,4,2016-07-12
13349,556,5,34.8,4642.0,0.0,2197.0,0.781831,0.62349,-0.5,-0.866025,-0.196673,-0.980469,5,2016-07-12
13350,556,6,35.72,4596.0,0.0,2162.0,0.781831,0.62349,-0.5,-0.866025,-0.196673,-0.980469,6,2016-07-12
13351,556,7,40.1,4735.0,9.0,2126.0,0.781831,0.62349,-0.5,-0.866025,-0.196673,-0.980469,7,2016-07-12
13352,556,8,37.86,5234.0,77.0,1937.0,0.781831,0.62349,-0.5,-0.866025,-0.196673,-0.980469,8,2016-07-12
13353,556,9,40.14,5932.0,155.0,1632.0,0.781831,0.62349,-0.5,-0.866025,-0.196673,-0.980469,9,2016-07-12
13354,556,10,43.69,6334.0,221.0,1471.0,0.781831,0.62349,-0.5,-0.866025,-0.196673,-0.980469,10,2016-07-12
13355,556,11,44.49,6554.0,270.0,1407.0,0.781831,0.62349,-0.5,-0.866025,-0.196673,-0.980469,11,2016-07-12
13356,556,12,45.19,6697.0,306.0,1387.0,0.781831,0.62349,-0.5,-0.866025,-0.196673,-0.980469,12,2016-07-12
13357,556,13,44.49,6604.0,328.0,1391.0,0.781831,0.62349,-0.5,-0.866025,-0.196673,-0.980469,13,2016-07-12
13358,556,14,44.02,6643.0,337.0,1351.0,0.781831,0.62349,-0.5,-0.866025,-0.196673,-0.980469,14,2016-07-12
13359,556,15,44.02,6775.0,334.0,1403.0,0.781831,0.62349,-0.5,-0.866025,-0.196673,-0.980469,15,2016-07-12
13360,556,16,44.1,6814.0,318.0,1551.0,0.781831,0.62349,-0.5,-0.866025,-0.196673,-0.980469,16,2016-07-12
13361,556,17,43.69,6798.0,288.0,1738.0,0.781831,0.62349,-0.5,-0.866025,-0.196673,-0.980469,17,2016-07-12
13362,556,18,40.17,6589.0,244.0,1931.0,0.781831,0.62349,-0.5,-0.866025,-0.196673,-0.980469,18,2016-07-12
13363,556,19,38.43,6436.0,189.0,2147.0,0.781831,0.62349,-0.5,-0.866025,-0.196673,-0.980469,19,2016-07-12
13364,556,20,40.1,6381.0,119.0,2335.0,0.781831,0.62349,-0.5,-0.866025,-0.196673,-0.980469,20,2016-07-12
13365,556,21,42.0,6252.0,31.0,2553.0,0.781831,0.62349,-0.5,-0.866025,-0.196673,-0.980469,21,2016-07-12
13366,556,22,40.94,6356.0,0.0,2803.0,0.781831,0.62349,-0.5,-0.866025,-0.196673,-0.980469,22,2016-07-12
13367,556,23,36.56,6260.0,0.0,2810.0,0.781831,0.62349,-0.5,-0.866025,-0.196673,-0.980469,23,2016-07-12
13368,557,0,38.1,5643.0,0.0,2725.0,0.974928,-0.222521,-0.5,-0.866025,-0.213521,-0.976938,0,2016-07-13
13369,557,1,32.6,5234.0,0.0,2746.0,0.974928,-0.222521,-0.5,-0.866025,-0.213521,-0.976938,1,2016-07-13
13370,557,2,31.79,4962.0,0.0,2653.0,0.974928,-0.222521,-0.5,-0.866025,-0.213521,-0.976938,2,2016-07-13
13371,557,3,31.77,4788.0,0.0,2524.0,0.974928,-0.222521,-0.5,-0.866025,-0.213521,-0.976938,3,2016-07-13
13372,557,4,31.39,4700.0,0.0,2519.0,0.974928,-0.222521,-0.5,-0.866025,-0.213521,-0.976938,4,2016-07-13
13373,557,5,31.6,4642.0,0.0,2493.0,0.974928,-0.222521,-0.5,-0.866025,-0.213521,-0.976938,5,2016-07-13
13374,557,6,31.94,4596.0,0.0,2559.0,0.974928,-0.222521,-0.5,-0.866025,-0.213521,-0.976938,6,2016-07-13
13375,557,7,35.33,4735.0,9.0,2578.0,0.974928,-0.222521,-0.5,-0.866025,-0.213521,-0.976938,7,2016-07-13
13376,557,8,36.56,5234.0,78.0,2386.0,0.974928,-0.222521,-0.5,-0.866025,-0.213521,-0.976938,8,2016-07-13
13377,557,9,42.1,5932.0,158.0,2019.0,0.974928,-0.222521,-0.5,-0.866025,-0.213521,-0.976938,9,2016-07-13
13378,557,10,44.5,6334.0,223.0,1832.0,0.974928,-0.222521,-0.5,-0.866025,-0.213521,-0.976938,10,2016-07-13
13379,557,11,43.99,6554.0,273.0,1661.0,0.974928,-0.222521,-0.5,-0.866025,-0.213521,-0.976938,11,2016-07-13
13380,557,12,40.61,6697.0,309.0,1483.0,0.974928,-0.222521,-0.5,-0.866025,-0.213521,-0.976938,12,2016-07-13
13381,557,13,43.03,6604.0,332.0,1250.0,0.974928,-0.222521,-0.5,-0.866025,-0.213521,-0.976938,13,2016-07-13
13382,557,14,40.6,6643.0,341.0,1057.0,0.974928,-0.222521,-0.5,-0.866025,-0.213521,-0.976938,14,2016-07-13
13383,557,15,40.0,6775.0,338.0,907.0,0.974928,-0.222521,-0.5,-0.866025,-0.213521,-0.976938,15,2016-07-13
13384,557,16,41.69,6814.0,321.0,826.0,0.974928,-0.222521,-0.5,-0.866025,-0.213521,-0.976938,16,2016-07-13
13385,557,17,42.51,6798.0,291.0,810.0,0.974928,-0.222521,-0.5,-0.866025,-0.213521,-0.976938,17,2016-07-13
13386,557,18,40.6,6589.0,247.0,825.0,0.974928,-0.222521,-0.5,-0.866025,-0.213521,-0.976938,18,2016-07-13
13387,557,19,40.01,6436.0,191.0,896.0,0.974928,-0.222521,-0.5,-0.866025,-0.213521,-0.976938,19,2016-07-13
13388,557,20,40.1,6381.0,120.0,1072.0,0.974928,-0.222521,-0.5,-0.866025,-0.213521,-0.976938,20,2016-07-13
13389,557,21,40.17,6252.0,31.0,1483.0,0.974928,-0.222521,-0.5,-0.866025,-0.213521,-0.976938,21,2016-07-13
13390,557,22,38.99,6356.0,0.0,1965.0,0.974928,-0.222521,-0.5,-0.866025,-0.213521,-0.976938,22,2016-07-13
13391,557,23,35.04,6260.0,0.0,2243.0,0.974928,-0.222521,-0.5,-0.866025,-0.213521,-0.976938,23,2016-07-13
13392,558,0,32.6,5653.0,0.0,2236.0,0.433884,-0.900969,-0.5,-0.866025,-0.230306,-0.973118,0,2016-07-14
13393,558,1,31.77,5284.0,0.0,2471.0,0.433884,-0.900969,-0.5,-0.866025,-0.230306,-0.973118,1,2016-07-14
13394,558,2,29.0,5012.0,0.0,2665.0,0.433884,-0.900969,-0.5,-0.866025,-0.230306,-0.973118,2,2016-07-14
13395,558,3,28.1,4838.0,0.0,2719.0,0.433884,-0.900969,-0.5,-0.866025,-0.230306,-0.973118,3,2016-07-14
13396,558,4,28.0,4750.0,0.0,2661.0,0.433884,-0.900969,-0.5,-0.866025,-0.230306,-0.973118,4,2016-07-14
13397,558,5,29.0,4692.0,0.0,2632.0,0.433884,-0.900969,-0.5,-0.866025,-0.230306,-0.973118,5,2016-07-14
13398,558,6,31.77,4646.0,0.0,2630.0,0.433884,-0.900969,-0.5,-0.866025,-0.230306,-0.973118,6,2016-07-14
13399,558,7,35.04,4785.0,9.0,2641.0,0.433884,-0.900969,-0.5,-0.866025,-0.230306,-0.973118,7,2016-07-14
13400,558,8,38.4,5284.0,77.0,2465.0,0.433884,-0.900969,-0.5,-0.866025,-0.230306,-0.973118,8,2016-07-14
13401,558,9,38.71,5982.0,156.0,1992.0,0.433884,-0.900969,-0.5,-0.866025,-0.230306,-0.973118,9,2016-07-14
13402,558,10,40.0,6384.0,221.0,1598.0,0.433884,-0.900969,-0.5,-0.866025,-0.230306,-0.973118,10,2016-07-14
13403,558,11,37.5,6604.0,270.0,1338.0,0.433884,-0.900969,-0.5,-0.866025,-0.230306,-0.973118,11,2016-07-14
13404,558,12,39.0,6747.0,306.0,1078.0,0.433884,-0.900969,-0.5,-0.866025,-0.230306,-0.973118,12,2016-07-14
13405,558,13,40.1,6654.0,328.0,847.0,0.433884,-0.900969,-0.5,-0.866025,-0.230306,-0.973118,13,2016-07-14
13406,558,14,38.8,6693.0,337.0,662.0,0.433884,-0.900969,-0.5,-0.866025,-0.230306,-0.973118,14,2016-07-14
13407,558,15,40.01,6767.0,334.0,542.0,0.433884,-0.900969,-0.5,-0.866025,-0.230306,-0.973118,15,2016-07-14
13408,558,16,41.69,6654.0,318.0,498.0,0.433884,-0.900969,-0.5,-0.866025,-0.230306,-0.973118,16,2016-07-14
13409,558,17,42.0,6699.0,288.0,518.0,0.433884,-0.900969,-0.5,-0.866025,-0.230306,-0.973118,17,2016-07-14
13410,558,18,41.79,6543.0,244.0,593.0,0.433884,-0.900969,-0.5,-0.866025,-0.230306,-0.973118,18,2016-07-14
13411,558,19,42.05,6401.0,189.0,721.0,0.433884,-0.900969,-0.5,-0.866025,-0.230306,-0.973118,19,2016-07-14
13412,558,20,41.99,6414.0,118.0,917.0,0.433884,-0.900969,-0.5,-0.866025,-0.230306,-0.973118,20,2016-07-14
13413,558,21,42.69,6341.0,28.0,1312.0,0.433884,-0.900969,-0.5,-0.866025,-0.230306,-0.973118,21,2016-07-14
13414,558,22,42.0,6375.0,0.0,1868.0,0.433884,-0.900969,-0.5,-0.866025,-0.230306,-0.973118,22,2016-07-14
13415,558,23,35.72,6299.0,0.0,2251.0,0.433884,-0.900969,-0.5,-0.866025,-0.230306,-0.973118,23,2016-07-14
13416,559,0,35.04,5748.0,0.0,2170.0,-0.433884,-0.900969,-0.5,-0.866025,-0.247022,-0.96901,0,2016-07-15
13417,559,1,31.45,5244.0,0.0,2552.0,-0.433884,-0.900969,-0.5,-0.866025,-0.247022,-0.96901,1,2016-07-15
13418,559,2,29.0,4972.0,0.0,2826.0,-0.433884,-0.900969,-0.5,-0.866025,-0.247022,-0.96901,2,2016-07-15
13419,559,3,28.4,4798.0,0.0,2901.0,-0.433884,-0.900969,-0.5,-0.866025,-0.247022,-0.96901,3,2016-07-15
13420,559,4,28.1,4710.0,0.0,2912.0,-0.433884,-0.900969,-0.5,-0.866025,-0.247022,-0.96901,4,2016-07-15
13421,559,5,29.0,4652.0,0.0,2992.0,-0.433884,-0.900969,-0.5,-0.866025,-0.247022,-0.96901,5,2016-07-15
13422,559,6,30.89,4606.0,0.0,3024.0,-0.433884,-0.900969,-0.5,-0.866025,-0.247022,-0.96901,6,2016-07-15
13423,559,7,33.72,4745.0,9.0,3038.0,-0.433884,-0.900969,-0.5,-0.866025,-0.247022,-0.96901,7,2016-07-15
13424,559,8,31.69,5244.0,77.0,2866.0,-0.433884,-0.900969,-0.5,-0.866025,-0.247022,-0.96901,8,2016-07-15
13425,559,9,40.1,5942.0,156.0,2324.0,-0.433884,-0.900969,-0.5,-0.866025,-0.247022,-0.96901,9,2016-07-15
13426,559,10,41.69,6344.0,222.0,1859.0,-0.433884,-0.900969,-0.5,-0.866025,-0.247022,-0.96901,10,2016-07-15
13427,559,11,41.5,6564.0,272.0,1573.0,-0.433884,-0.900969,-0.5,-0.866025,-0.247022,-0.96901,11,2016-07-15
13428,559,12,42.1,6707.0,307.0,1298.0,-0.433884,-0.900969,-0.5,-0.866025,-0.247022,-0.96901,12,2016-07-15
13429,559,13,43.19,6614.0,329.0,954.0,-0.433884,-0.900969,-0.5,-0.866025,-0.247022,-0.96901,13,2016-07-15
13430,559,14,42.36,6653.0,338.0,633.0,-0.433884,-0.900969,-0.5,-0.866025,-0.247022,-0.96901,14,2016-07-15
13431,559,15,42.89,6785.0,333.0,395.0,-0.433884,-0.900969,-0.5,-0.866025,-0.247022,-0.96901,15,2016-07-15
13432,559,16,43.99,6824.0,316.0,256.0,-0.433884,-0.900969,-0.5,-0.866025,-0.247022,-0.96901,16,2016-07-15
13433,559,17,44.1,6808.0,284.0,203.0,-0.433884,-0.900969,-0.5,-0.866025,-0.247022,-0.96901,17,2016-07-15
13434,559,18,43.94,6599.0,239.0,198.0,-0.433884,-0.900969,-0.5,-0.866025,-0.247022,-0.96901,18,2016-07-15
13435,559,19,42.89,6446.0,182.0,231.0,-0.433884,-0.900969,-0.5,-0.866025,-0.247022,-0.96901,19,2016-07-15
13436,559,20,42.89,6391.0,109.0,326.0,-0.433884,-0.900969,-0.5,-0.866025,-0.247022,-0.96901,20,2016-07-15
13437,559,21,44.01,6262.0,18.0,529.0,-0.433884,-0.900969,-0.5,-0.866025,-0.247022,-0.96901,21,2016-07-15
13438,559,22,42.19,6366.0,0.0,747.0,-0.433884,-0.900969,-0.5,-0.866025,-0.247022,-0.96901,22,2016-07-15
13439,559,23,40.1,6270.0,0.0,982.0,-0.433884,-0.900969,-0.5,-0.866025,-0.247022,-0.96901,23,2016-07-15
13440,560,0,40.0,5717.0,0.0,1085.0,-0.974928,-0.222521,-0.5,-0.866025,-0.263665,-0.964614,0,2016-07-16
13441,560,1,38.1,5252.0,0.0,1441.0,-0.974928,-0.222521,-0.5,-0.866025,-0.263665,-0.964614,1,2016-07-16
13442,560,2,33.04,4937.0,0.0,1611.0,-0.974928,-0.222521,-0.5,-0.866025,-0.263665,-0.964614,2,2016-07-16
13443,560,3,31.94,4753.0,0.0,1606.0,-0.974928,-0.222521,-0.5,-0.866025,-0.263665,-0.964614,3,2016-07-16
13444,560,4,31.8,4653.0,0.0,1553.0,-0.974928,-0.222521,-0.5,-0.866025,-0.263665,-0.964614,4,2016-07-16
13445,560,5,31.8,4594.0,0.0,1511.0,-0.974928,-0.222521,-0.5,-0.866025,-0.263665,-0.964614,5,2016-07-16
13446,560,6,31.8,4465.0,0.0,1493.0,-0.974928,-0.222521,-0.5,-0.866025,-0.263665,-0.964614,6,2016-07-16
13447,560,7,32.0,4378.0,16.0,1478.0,-0.974928,-0.222521,-0.5,-0.866025,-0.263665,-0.964614,7,2016-07-16
13448,560,8,40.0,4621.0,84.0,1306.0,-0.974928,-0.222521,-0.5,-0.866025,-0.263665,-0.964614,8,2016-07-16
13449,560,9,41.69,5023.0,160.0,920.0,-0.974928,-0.222521,-0.5,-0.866025,-0.263665,-0.964614,9,2016-07-16
13450,560,10,42.39,5362.0,224.0,611.0,-0.974928,-0.222521,-0.5,-0.866025,-0.263665,-0.964614,10,2016-07-16
13451,560,11,42.19,5615.0,272.0,427.0,-0.974928,-0.222521,-0.5,-0.866025,-0.263665,-0.964614,11,2016-07-16
13452,560,12,42.39,5766.0,306.0,264.0,-0.974928,-0.222521,-0.5,-0.866025,-0.263665,-0.964614,12,2016-07-16
13453,560,13,43.19,5819.0,327.0,149.0,-0.974928,-0.222521,-0.5,-0.866025,-0.263665,-0.964614,13,2016-07-16
13454,560,14,42.79,5757.0,334.0,110.0,-0.974928,-0.222521,-0.5,-0.866025,-0.263665,-0.964614,14,2016-07-16
13455,560,15,42.64,5751.0,329.0,111.0,-0.974928,-0.222521,-0.5,-0.866025,-0.263665,-0.964614,15,2016-07-16
13456,560,16,42.64,5676.0,312.0,138.0,-0.974928,-0.222521,-0.5,-0.866025,-0.263665,-0.964614,16,2016-07-16
13457,560,17,42.69,5602.0,281.0,209.0,-0.974928,-0.222521,-0.5,-0.866025,-0.263665,-0.964614,17,2016-07-16
13458,560,18,42.39,5586.0,236.0,288.0,-0.974928,-0.222521,-0.5,-0.866025,-0.263665,-0.964614,18,2016-07-16
13459,560,19,42.19,5613.0,179.0,397.0,-0.974928,-0.222521,-0.5,-0.866025,-0.263665,-0.964614,19,2016-07-16
13460,560,20,42.19,5674.0,107.0,517.0,-0.974928,-0.222521,-0.5,-0.866025,-0.263665,-0.964614,20,2016-07-16
13461,560,21,42.39,5683.0,18.0,741.0,-0.974928,-0.222521,-0.5,-0.866025,-0.263665,-0.964614,21,2016-07-16
13462,560,22,42.39,5797.0,0.0,854.0,-0.974928,-0.222521,-0.5,-0.866025,-0.263665,-0.964614,22,2016-07-16
13463,560,23,42.64,5738.0,0.0,778.0,-0.974928,-0.222521,-0.5,-0.866025,-0.263665,-0.964614,23,2016-07-16
13464,561,0,42.69,5282.0,0.0,643.0,-0.781831,0.62349,-0.5,-0.866025,-0.280231,-0.959933,0,2016-07-17
13465,561,1,36.4,4909.0,0.0,535.0,-0.781831,0.62349,-0.5,-0.866025,-0.280231,-0.959933,1,2016-07-17
13466,561,2,37.27,4604.0,0.0,419.0,-0.781831,0.62349,-0.5,-0.866025,-0.280231,-0.959933,2,2016-07-17
13467,561,3,36.04,4426.0,0.0,353.0,-0.781831,0.62349,-0.5,-0.866025,-0.280231,-0.959933,3,2016-07-17
13468,561,4,35.32,4324.0,0.0,329.0,-0.781831,0.62349,-0.5,-0.866025,-0.280231,-0.959933,4,2016-07-17
13469,561,5,34.0,4259.0,0.0,325.0,-0.781831,0.62349,-0.5,-0.866025,-0.280231,-0.959933,5,2016-07-17
13470,561,6,35.06,4149.0,0.0,301.0,-0.781831,0.62349,-0.5,-0.866025,-0.280231,-0.959933,6,2016-07-17
13471,561,7,33.32,4035.0,8.0,272.0,-0.781831,0.62349,-0.5,-0.866025,-0.280231,-0.959933,7,2016-07-17
13472,561,8,36.0,4197.0,75.0,242.0,-0.781831,0.62349,-0.5,-0.866025,-0.280231,-0.959933,8,2016-07-17
13473,561,9,35.01,4434.0,153.0,167.0,-0.781831,0.62349,-0.5,-0.866025,-0.280231,-0.959933,9,2016-07-17
13474,561,10,38.0,4733.0,219.0,108.0,-0.781831,0.62349,-0.5,-0.866025,-0.280231,-0.959933,10,2016-07-17
13475,561,11,40.1,4978.0,268.0,98.0,-0.781831,0.62349,-0.5,-0.866025,-0.280231,-0.959933,11,2016-07-17
13476,561,12,41.5,5202.0,304.0,99.0,-0.781831,0.62349,-0.5,-0.866025,-0.280231,-0.959933,12,2016-07-17
13477,561,13,42.19,5311.0,327.0,129.0,-0.781831,0.62349,-0.5,-0.866025,-0.280231,-0.959933,13,2016-07-17
13478,561,14,42.69,5250.0,336.0,144.0,-0.781831,0.62349,-0.5,-0.866025,-0.280231,-0.959933,14,2016-07-17
13479,561,15,42.19,5195.0,333.0,158.0,-0.781831,0.62349,-0.5,-0.866025,-0.280231,-0.959933,15,2016-07-17
13480,561,16,41.89,5139.0,317.0,174.0,-0.781831,0.62349,-0.5,-0.866025,-0.280231,-0.959933,16,2016-07-17
13481,561,17,41.0,5121.0,287.0,209.0,-0.781831,0.62349,-0.5,-0.866025,-0.280231,-0.959933,17,2016-07-17
13482,561,18,43.0,5154.0,243.0,259.0,-0.781831,0.62349,-0.5,-0.866025,-0.280231,-0.959933,18,2016-07-17
13483,561,19,42.94,5290.0,188.0,337.0,-0.781831,0.62349,-0.5,-0.866025,-0.280231,-0.959933,19,2016-07-17
13484,561,20,42.94,5330.0,117.0,425.0,-0.781831,0.62349,-0.5,-0.866025,-0.280231,-0.959933,20,2016-07-17
13485,561,21,44.49,5198.0,21.0,570.0,-0.781831,0.62349,-0.5,-0.866025,-0.280231,-0.959933,21,2016-07-17
13486,561,22,45.39,5335.0,0.0,663.0,-0.781831,0.62349,-0.5,-0.866025,-0.280231,-0.959933,22,2016-07-17
13487,561,23,44.98,5344.0,0.0,600.0,-0.781831,0.62349,-0.5,-0.866025,-0.280231,-0.959933,23,2016-07-17
13488,562,0,42.49,5172.0,0.0,467.0,0.0,1.0,-0.5,-0.866025,-0.296713,-0.954967,0,2016-07-18
13489,562,1,35.69,5079.0,0.0,407.0,0.0,1.0,-0.5,-0.866025,-0.296713,-0.954967,1,2016-07-18
13490,562,2,33.71,4819.0,0.0,362.0,0.0,1.0,-0.5,-0.866025,-0.296713,-0.954967,2,2016-07-18
13491,562,3,33.17,4639.0,0.0,389.0,0.0,1.0,-0.5,-0.866025,-0.296713,-0.954967,3,2016-07-18
13492,562,4,33.04,4550.0,0.0,422.0,0.0,1.0,-0.5,-0.866025,-0.296713,-0.954967,4,2016-07-18
13493,562,5,33.71,4527.0,0.0,462.0,0.0,1.0,-0.5,-0.866025,-0.296713,-0.954967,5,2016-07-18
13494,562,6,35.35,4582.0,0.0,556.0,0.0,1.0,-0.5,-0.866025,-0.296713,-0.954967,6,2016-07-18
13495,562,7,43.6,4645.0,9.0,758.0,0.0,1.0,-0.5,-0.866025,-0.296713,-0.954967,7,2016-07-18
13496,562,8,44.05,5143.0,76.0,837.0,0.0,1.0,-0.5,-0.866025,-0.296713,-0.954967,8,2016-07-18
13497,562,9,46.88,5975.0,156.0,734.0,0.0,1.0,-0.5,-0.866025,-0.296713,-0.954967,9,2016-07-18
13498,562,10,44.21,6437.0,222.0,646.0,0.0,1.0,-0.5,-0.866025,-0.296713,-0.954967,10,2016-07-18
13499,562,11,46.01,6669.0,272.0,694.0,0.0,1.0,-0.5,-0.866025,-0.296713,-0.954967,11,2016-07-18
13500,562,12,46.1,6846.0,308.0,726.0,0.0,1.0,-0.5,-0.866025,-0.296713,-0.954967,12,2016-07-18
13501,562,13,46.69,6828.0,330.0,713.0,0.0,1.0,-0.5,-0.866025,-0.296713,-0.954967,13,2016-07-18
13502,562,14,44.69,6879.0,338.0,698.0,0.0,1.0,-0.5,-0.866025,-0.296713,-0.954967,14,2016-07-18
13503,562,15,44.03,7092.0,334.0,691.0,0.0,1.0,-0.5,-0.866025,-0.296713,-0.954967,15,2016-07-18
13504,562,16,43.78,7140.0,317.0,667.0,0.0,1.0,-0.5,-0.866025,-0.296713,-0.954967,16,2016-07-18
13505,562,17,44.69,7136.0,285.0,619.0,0.0,1.0,-0.5,-0.866025,-0.296713,-0.954967,17,2016-07-18
13506,562,18,42.2,6970.0,240.0,570.0,0.0,1.0,-0.5,-0.866025,-0.296713,-0.954967,18,2016-07-18
13507,562,19,42.87,6786.0,182.0,573.0,0.0,1.0,-0.5,-0.866025,-0.296713,-0.954967,19,2016-07-18
13508,562,20,42.64,6734.0,109.0,590.0,0.0,1.0,-0.5,-0.866025,-0.296713,-0.954967,20,2016-07-18
13509,562,21,46.01,6716.0,15.0,733.0,0.0,1.0,-0.5,-0.866025,-0.296713,-0.954967,21,2016-07-18
13510,562,22,47.26,6810.0,0.0,738.0,0.0,1.0,-0.5,-0.866025,-0.296713,-0.954967,22,2016-07-18
13511,562,23,44.01,6686.0,0.0,598.0,0.0,1.0,-0.5,-0.866025,-0.296713,-0.954967,23,2016-07-18
13512,563,0,41.69,6025.0,0.0,530.0,0.781831,0.62349,-0.5,-0.866025,-0.313107,-0.949718,0,2016-07-19
13513,563,1,37.0,5344.0,0.0,363.0,0.781831,0.62349,-0.5,-0.866025,-0.313107,-0.949718,1,2016-07-19
13514,563,2,35.0,5073.0,0.0,257.0,0.781831,0.62349,-0.5,-0.866025,-0.313107,-0.949718,2,2016-07-19
13515,563,3,34.63,4919.0,0.0,209.0,0.781831,0.62349,-0.5,-0.866025,-0.313107,-0.949718,3,2016-07-19
13516,563,4,34.44,4872.0,0.0,212.0,0.781831,0.62349,-0.5,-0.866025,-0.313107,-0.949718,4,2016-07-19
13517,563,5,34.63,4821.0,0.0,298.0,0.781831,0.62349,-0.5,-0.866025,-0.313107,-0.949718,5,2016-07-19
13518,563,6,37.0,4792.0,0.0,444.0,0.781831,0.62349,-0.5,-0.866025,-0.313107,-0.949718,6,2016-07-19
13519,563,7,41.58,4892.0,8.0,541.0,0.781831,0.62349,-0.5,-0.866025,-0.313107,-0.949718,7,2016-07-19
13520,563,8,41.75,5317.0,74.0,540.0,0.781831,0.62349,-0.5,-0.866025,-0.313107,-0.949718,8,2016-07-19
13521,563,9,45.0,5987.0,153.0,425.0,0.781831,0.62349,-0.5,-0.866025,-0.313107,-0.949718,9,2016-07-19
13522,563,10,43.68,6448.0,219.0,382.0,0.781831,0.62349,-0.5,-0.866025,-0.313107,-0.949718,10,2016-07-19
13523,563,11,43.8,6621.0,269.0,427.0,0.781831,0.62349,-0.5,-0.866025,-0.313107,-0.949718,11,2016-07-19
13524,563,12,43.6,6751.0,305.0,466.0,0.781831,0.62349,-0.5,-0.866025,-0.313107,-0.949718,12,2016-07-19
13525,563,13,43.45,6705.0,327.0,499.0,0.781831,0.62349,-0.5,-0.866025,-0.313107,-0.949718,13,2016-07-19
13526,563,14,43.84,6646.0,335.0,508.0,0.781831,0.62349,-0.5,-0.866025,-0.313107,-0.949718,14,2016-07-19
13527,563,15,42.0,6776.0,331.0,552.0,0.781831,0.62349,-0.5,-0.866025,-0.313107,-0.949718,15,2016-07-19
13528,563,16,42.58,6898.0,314.0,612.0,0.781831,0.62349,-0.5,-0.866025,-0.313107,-0.949718,16,2016-07-19
13529,563,17,42.1,6904.0,282.0,645.0,0.781831,0.62349,-0.5,-0.866025,-0.313107,-0.949718,17,2016-07-19
13530,563,18,42.0,6677.0,238.0,687.0,0.781831,0.62349,-0.5,-0.866025,-0.313107,-0.949718,18,2016-07-19
13531,563,19,44.0,6502.0,180.0,719.0,0.781831,0.62349,-0.5,-0.866025,-0.313107,-0.949718,19,2016-07-19
13532,563,20,43.6,6521.0,108.0,743.0,0.781831,0.62349,-0.5,-0.866025,-0.313107,-0.949718,20,2016-07-19
13533,563,21,44.0,6635.0,15.0,949.0,0.781831,0.62349,-0.5,-0.866025,-0.313107,-0.949718,21,2016-07-19
13534,563,22,44.69,6590.0,0.0,1111.0,0.781831,0.62349,-0.5,-0.866025,-0.313107,-0.949718,22,2016-07-19
13535,563,23,42.0,6333.0,0.0,1051.0,0.781831,0.62349,-0.5,-0.866025,-0.313107,-0.949718,23,2016-07-19
13536,564,0,42.0,5778.0,0.0,1204.0,0.974928,-0.222521,-0.5,-0.866025,-0.329408,-0.944188,0,2016-07-20
13537,564,1,37.0,5310.0,0.0,1140.0,0.974928,-0.222521,-0.5,-0.866025,-0.329408,-0.944188,1,2016-07-20
13538,564,2,34.69,5055.0,0.0,1039.0,0.974928,-0.222521,-0.5,-0.866025,-0.329408,-0.944188,2,2016-07-20
13539,564,3,34.0,4885.0,0.0,928.0,0.974928,-0.222521,-0.5,-0.866025,-0.329408,-0.944188,3,2016-07-20
13540,564,4,33.94,4794.0,0.0,849.0,0.974928,-0.222521,-0.5,-0.866025,-0.329408,-0.944188,4,2016-07-20
13541,564,5,34.0,4758.0,0.0,841.0,0.974928,-0.222521,-0.5,-0.866025,-0.329408,-0.944188,5,2016-07-20
13542,564,6,36.88,4741.0,0.0,845.0,0.974928,-0.222521,-0.5,-0.866025,-0.329408,-0.944188,6,2016-07-20
13543,564,7,41.58,4860.0,8.0,862.0,0.974928,-0.222521,-0.5,-0.866025,-0.329408,-0.944188,7,2016-07-20
13544,564,8,42.5,5408.0,55.0,785.0,0.974928,-0.222521,-0.5,-0.866025,-0.329408,-0.944188,8,2016-07-20
13545,564,9,46.1,6070.0,129.0,572.0,0.974928,-0.222521,-0.5,-0.866025,-0.329408,-0.944188,9,2016-07-20
13546,564,10,45.0,6400.0,201.0,472.0,0.974928,-0.222521,-0.5,-0.866025,-0.329408,-0.944188,10,2016-07-20
13547,564,11,44.65,6580.0,261.0,519.0,0.974928,-0.222521,-0.5,-0.866025,-0.329408,-0.944188,11,2016-07-20
13548,564,12,44.78,6732.0,298.0,567.0,0.974928,-0.222521,-0.5,-0.866025,-0.329408,-0.944188,12,2016-07-20
13549,564,13,44.69,6663.0,322.0,659.0,0.974928,-0.222521,-0.5,-0.866025,-0.329408,-0.944188,13,2016-07-20
13550,564,14,45.81,6733.0,331.0,705.0,0.974928,-0.222521,-0.5,-0.866025,-0.329408,-0.944188,14,2016-07-20
13551,564,15,45.5,6921.0,327.0,809.0,0.974928,-0.222521,-0.5,-0.866025,-0.329408,-0.944188,15,2016-07-20
13552,564,16,44.4,7018.0,310.0,890.0,0.974928,-0.222521,-0.5,-0.866025,-0.329408,-0.944188,16,2016-07-20
13553,564,17,43.78,7030.0,280.0,970.0,0.974928,-0.222521,-0.5,-0.866025,-0.329408,-0.944188,17,2016-07-20
